41 ASTRAL.4.11.1 1600 5 200 98 10 .102
41 ASTRAL.4.11.1 1600 5 500 98 8 .0816
41 ASTRAL.4.11.1 1600 5 50 98 18 .1837
41 ASTRAL.4.11.1 1600 75 1000 98 7 .0714
41 ASTRAL.4.11.1 1600 75 200 98 9 .0918
41 ASTRAL.4.11.1 1600 75 500 98 9 .0918
41 ASTRAL.4.11.1 1600 75 50 98 17 .1735
41 ASTRAL.4.11.1 1600 7 1000 98 6 .0612
41 ASTRAL.4.11.1 1600 7 200 98 10 .102
41 ASTRAL.4.11.1 1600 7 500 98 8 .0816
41 ASTRAL.4.11.1 1600 7 50 98 16 .1633
41 ASTRAL.4.11.1 1600 non 1000 98 6 .0612
41 ASTRAL.4.11.1 1600 non 200 98 10 .102
41 ASTRAL.4.11.1 1600 non 500 98 8 .0816
41 ASTRAL.4.11.1 1600 non 50 98 16 .1633
41 ASTRAL.4.11.1 200 0 1000 98 16 .1633
41 ASTRAL.4.11.1 200 0 200 98 17 .1735
41 ASTRAL.4.11.1 200 0 500 98 18 .1837
41 ASTRAL.4.11.1 200 0 50 98 21 .2143
41 ASTRAL.4.11.1 200 10 1000 98 12 .1224
41 ASTRAL.4.11.1 200 10 200 98 14 .1429
41 ASTRAL.4.11.1 200 10 500 98 14 .1429
41 ASTRAL.4.11.1 200 10 50 98 22 .2245
41 ASTRAL.4.11.1 200 20 1000 98 13 .1327
41 ASTRAL.4.11.1 200 20 200 98 16 .1633
41 ASTRAL.4.11.1 200 20 500 98 14 .1429
41 ASTRAL.4.11.1 200 20 50 98 22 .2245
41 ASTRAL.4.11.1 200 33 1000 98 12 .1224
41 ASTRAL.4.11.1 200 33 200 98 18 .1837
41 ASTRAL.4.11.1 200 33 500 98 14 .1429
41 ASTRAL.4.11.1 200 33 50 98 21 .2143
41 ASTRAL.4.11.1 200 3 1000 98 14 .1429
41 ASTRAL.4.11.1 200 3 200 98 16 .1633
41 ASTRAL.4.11.1 200 3 500 98 16 .1633
41 ASTRAL.4.11.1 200 3 50 98 19 .1939
41 ASTRAL.4.11.1 200 50 1000 98 12 .1224
41 ASTRAL.4.11.1 200 50 200 98 16 .1633
41 ASTRAL.4.11.1 200 50 500 98 13 .1327
41 ASTRAL.4.11.1 200 50 50 98 22 .2245
41 ASTRAL.4.11.1 200 5 1000 98 13 .1327
41 ASTRAL.4.11.1 200 5 200 98 17 .1735
41 ASTRAL.4.11.1 200 5 500 98 15 .1531
41 ASTRAL.4.11.1 200 5 50 98 20 .2041
41 ASTRAL.4.11.1 200 75 1000 98 18 .1837
41 ASTRAL.4.11.1 200 75 200 98 24 .2449
41 ASTRAL.4.11.1 200 75 500 98 19 .1939
41 ASTRAL.4.11.1 200 75 50 98 32 .3265
41 ASTRAL.4.11.1 200 7 1000 98 13 .1327
41 ASTRAL.4.11.1 200 7 200 98 13 .1327
41 ASTRAL.4.11.1 200 7 500 98 15 .1531
41 ASTRAL.4.11.1 200 7 50 98 21 .2143
41 ASTRAL.4.11.1 200 non 1000 98 17 .1735
41 ASTRAL.4.11.1 200 non 200 98 21 .2143
41 ASTRAL.4.11.1 200 non 500 98 18 .1837
41 ASTRAL.4.11.1 200 non 50 98 24 .2449
41 ASTRAL.4.11.1 400 0 1000 98 13 .1327
41 ASTRAL.4.11.1 400 0 200 98 15 .1531
41 ASTRAL.4.11.1 400 0 500 98 11 .1122
41 ASTRAL.4.11.1 400 0 50 98 24 .2449
41 ASTRAL.4.11.1 400 10 1000 98 10 .102
41 ASTRAL.4.11.1 400 10 200 98 12 .1224
41 ASTRAL.4.11.1 400 10 500 98 10 .102
41 ASTRAL.4.11.1 400 10 50 98 24 .2449
41 ASTRAL.4.11.1 400 20 1000 98 10 .102
41 ASTRAL.4.11.1 400 20 200 98 14 .1429
41 ASTRAL.4.11.1 400 20 500 98 10 .102
41 ASTRAL.4.11.1 400 20 50 98 25 .2551
41 ASTRAL.4.11.1 400 33 1000 98 12 .1224
41 ASTRAL.4.11.1 400 33 200 98 14 .1429
41 ASTRAL.4.11.1 400 33 500 98 11 .1122
41 ASTRAL.4.11.1 400 33 50 98 24 .2449
41 ASTRAL.4.11.1 400 3 1000 98 11 .1122
41 ASTRAL.4.11.1 400 3 200 98 15 .1531
41 ASTRAL.4.11.1 400 3 500 98 11 .1122
41 ASTRAL.4.11.1 400 3 50 98 22 .2245
41 ASTRAL.4.11.1 400 50 1000 98 8 .0816
41 ASTRAL.4.11.1 400 50 200 98 12 .1224
41 ASTRAL.4.11.1 400 50 500 98 10 .102
41 ASTRAL.4.11.1 400 50 50 98 24 .2449
41 ASTRAL.4.11.1 400 5 1000 98 12 .1224
41 ASTRAL.4.11.1 400 5 200 98 14 .1429
41 ASTRAL.4.11.1 400 5 500 98 11 .1122
41 ASTRAL.4.11.1 400 5 50 98 24 .2449
41 ASTRAL.4.11.1 400 75 1000 98 13 .1327
41 ASTRAL.4.11.1 400 75 200 98 19 .1939
41 ASTRAL.4.11.1 400 75 500 98 14 .1429
41 ASTRAL.4.11.1 400 75 50 98 29 .2959
41 ASTRAL.4.11.1 400 7 1000 98 9 .0918
41 ASTRAL.4.11.1 400 7 200 98 12 .1224
41 ASTRAL.4.11.1 400 7 500 98 12 .1224
41 ASTRAL.4.11.1 400 7 50 98 21 .2143
41 ASTRAL.4.11.1 400 non 1000 98 15 .1531
41 ASTRAL.4.11.1 400 non 200 98 16 .1633
41 ASTRAL.4.11.1 400 non 500 98 11 .1122
41 ASTRAL.4.11.1 400 non 50 98 23 .2347
41 ASTRAL.4.11.1 800 0 1000 98 7 .0714
41 ASTRAL.4.11.1 800 0 200 98 7 .0714
41 ASTRAL.4.11.1 800 0 500 98 9 .0918
41 ASTRAL.4.11.1 800 0 50 98 17 .1735
41 ASTRAL.4.11.1 800 10 1000 98 8 .0816
41 ASTRAL.4.11.1 800 10 200 98 8 .0816
41 ASTRAL.4.11.1 800 10 500 98 8 .0816
41 ASTRAL.4.11.1 800 10 50 98 16 .1633
41 ASTRAL.4.11.1 800 20 1000 98 6 .0612
41 ASTRAL.4.11.1 800 20 200 98 10 .102
41 ASTRAL.4.11.1 800 20 500 98 8 .0816
41 ASTRAL.4.11.1 800 20 50 98 18 .1837
41 ASTRAL.4.11.1 800 33 1000 98 7 .0714
41 ASTRAL.4.11.1 800 33 200 98 10 .102
41 ASTRAL.4.11.1 800 33 500 98 9 .0918
41 ASTRAL.4.11.1 800 33 50 98 15 .1531
41 ASTRAL.4.11.1 800 3 1000 98 8 .0816
41 ASTRAL.4.11.1 800 3 200 98 10 .102
41 ASTRAL.4.11.1 800 3 500 98 8 .0816
41 ASTRAL.4.11.1 800 3 50 98 18 .1837
41 ASTRAL.4.11.1 800 50 1000 98 8 .0816
41 ASTRAL.4.11.1 800 50 200 98 12 .1224
41 ASTRAL.4.11.1 800 50 500 98 9 .0918
41 ASTRAL.4.11.1 800 50 50 98 24 .2449
41 ASTRAL.4.11.1 800 5 1000 98 8 .0816
41 ASTRAL.4.11.1 800 5 200 98 9 .0918
41 ASTRAL.4.11.1 800 5 500 98 8 .0816
41 ASTRAL.4.11.1 800 5 50 98 16 .1633
41 ASTRAL.4.11.1 800 75 1000 98 9 .0918
41 ASTRAL.4.11.1 800 75 200 98 12 .1224
41 ASTRAL.4.11.1 800 75 500 98 9 .0918
41 ASTRAL.4.11.1 800 75 50 98 25 .2551
41 ASTRAL.4.11.1 800 7 1000 98 8 .0816
41 ASTRAL.4.11.1 800 7 200 98 8 .0816
41 ASTRAL.4.11.1 800 7 500 98 8 .0816
41 ASTRAL.4.11.1 800 7 50 98 15 .1531
41 ASTRAL.4.11.1 800 non 1000 98 8 .0816
41 ASTRAL.4.11.1 800 non 200 98 9 .0918
41 ASTRAL.4.11.1 800 non 500 98 8 .0816
41 ASTRAL.4.11.1 800 non 50 98 18 .1837
42 ASTRAL.4.11.1 1600 0 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 0 200 98 8 .0816
42 ASTRAL.4.11.1 1600 0 500 98 5 .051
42 ASTRAL.4.11.1 1600 0 50 98 9 .0918
42 ASTRAL.4.11.1 1600 10 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 10 200 98 7 .0714
42 ASTRAL.4.11.1 1600 10 500 98 6 .0612
42 ASTRAL.4.11.1 1600 10 50 98 10 .102
42 ASTRAL.4.11.1 1600 20 1000 98 7 .0714
42 ASTRAL.4.11.1 1600 20 200 98 7 .0714
42 ASTRAL.4.11.1 1600 20 500 98 5 .051
42 ASTRAL.4.11.1 1600 20 50 98 9 .0918
42 ASTRAL.4.11.1 1600 33 1000 98 7 .0714
42 ASTRAL.4.11.1 1600 33 200 98 11 .1122
42 ASTRAL.4.11.1 1600 33 500 98 5 .051
42 ASTRAL.4.11.1 1600 33 50 98 9 .0918
42 ASTRAL.4.11.1 1600 3 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 3 200 98 7 .0714
42 ASTRAL.4.11.1 1600 3 500 98 6 .0612
42 ASTRAL.4.11.1 1600 3 50 98 10 .102
42 ASTRAL.4.11.1 1600 50 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 50 200 98 9 .0918
42 ASTRAL.4.11.1 1600 50 500 98 4 .0408
42 ASTRAL.4.11.1 1600 50 50 98 7 .0714
42 ASTRAL.4.11.1 1600 5 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 5 200 98 7 .0714
42 ASTRAL.4.11.1 1600 5 500 98 6 .0612
42 ASTRAL.4.11.1 1600 5 50 98 10 .102
42 ASTRAL.4.11.1 1600 75 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 75 200 98 9 .0918
42 ASTRAL.4.11.1 1600 75 500 98 7 .0714
42 ASTRAL.4.11.1 1600 75 50 98 12 .1224
42 ASTRAL.4.11.1 1600 7 1000 98 6 .0612
42 ASTRAL.4.11.1 1600 7 200 98 8 .0816
42 ASTRAL.4.11.1 1600 7 500 98 6 .0612
42 ASTRAL.4.11.1 1600 7 50 98 10 .102
42 ASTRAL.4.11.1 1600 non 1000 98 5 .051
42 ASTRAL.4.11.1 1600 non 200 98 7 .0714
42 ASTRAL.4.11.1 1600 non 500 98 6 .0612
42 ASTRAL.4.11.1 1600 non 50 98 10 .102
42 ASTRAL.4.11.1 200 0 1000 98 18 .1837
42 ASTRAL.4.11.1 200 0 200 98 18 .1837
42 ASTRAL.4.11.1 200 0 500 98 18 .1837
42 ASTRAL.4.11.1 200 0 50 98 15 .1531
42 ASTRAL.4.11.1 200 10 1000 98 12 .1224
42 ASTRAL.4.11.1 200 10 200 98 16 .1633
42 ASTRAL.4.11.1 200 10 500 98 17 .1735
42 ASTRAL.4.11.1 200 10 50 98 16 .1633
42 ASTRAL.4.11.1 200 20 1000 98 16 .1633
42 ASTRAL.4.11.1 200 20 200 98 17 .1735
42 ASTRAL.4.11.1 200 20 500 98 16 .1633
42 ASTRAL.4.11.1 200 20 50 98 17 .1735
42 ASTRAL.4.11.1 200 33 1000 98 17 .1735
42 ASTRAL.4.11.1 200 33 200 98 14 .1429
42 ASTRAL.4.11.1 200 33 500 98 15 .1531
42 ASTRAL.4.11.1 200 33 50 98 22 .2245
42 ASTRAL.4.11.1 200 3 1000 98 13 .1327
42 ASTRAL.4.11.1 200 3 200 98 15 .1531
42 ASTRAL.4.11.1 200 3 500 98 14 .1429
42 ASTRAL.4.11.1 200 3 50 98 14 .1429
42 ASTRAL.4.11.1 200 50 1000 98 17 .1735
42 ASTRAL.4.11.1 200 50 200 98 16 .1633
42 ASTRAL.4.11.1 200 50 500 98 19 .1939
42 ASTRAL.4.11.1 200 50 50 98 23 .2347
42 ASTRAL.4.11.1 200 5 1000 98 15 .1531
42 ASTRAL.4.11.1 200 5 200 98 16 .1633
42 ASTRAL.4.11.1 200 5 500 98 15 .1531
42 ASTRAL.4.11.1 200 5 50 98 15 .1531
42 ASTRAL.4.11.1 200 75 1000 98 16 .1633
42 ASTRAL.4.11.1 200 75 200 98 23 .2347
42 ASTRAL.4.11.1 200 75 500 98 20 .2041
42 ASTRAL.4.11.1 200 75 50 98 31 .3163
42 ASTRAL.4.11.1 200 7 1000 98 15 .1531
42 ASTRAL.4.11.1 200 7 200 98 14 .1429
42 ASTRAL.4.11.1 200 7 500 98 15 .1531
42 ASTRAL.4.11.1 200 7 50 98 14 .1429
42 ASTRAL.4.11.1 200 non 1000 98 21 .2143
42 ASTRAL.4.11.1 200 non 200 98 20 .2041
42 ASTRAL.4.11.1 200 non 500 98 20 .2041
42 ASTRAL.4.11.1 200 non 50 98 18 .1837
42 ASTRAL.4.11.1 400 0 1000 98 16 .1633
42 ASTRAL.4.11.1 400 0 200 98 15 .1531
42 ASTRAL.4.11.1 400 0 500 98 19 .1939
42 ASTRAL.4.11.1 400 0 50 98 15 .1531
42 ASTRAL.4.11.1 400 10 1000 98 12 .1224
42 ASTRAL.4.11.1 400 10 200 98 14 .1429
42 ASTRAL.4.11.1 400 10 500 98 10 .102
42 ASTRAL.4.11.1 400 10 50 98 14 .1429
42 ASTRAL.4.11.1 400 20 1000 98 10 .102
42 ASTRAL.4.11.1 400 20 200 98 13 .1327
42 ASTRAL.4.11.1 400 20 500 98 10 .102
42 ASTRAL.4.11.1 400 20 50 98 16 .1633
42 ASTRAL.4.11.1 400 33 1000 98 10 .102
42 ASTRAL.4.11.1 400 33 200 98 15 .1531
42 ASTRAL.4.11.1 400 33 500 98 11 .1122
42 ASTRAL.4.11.1 400 33 50 98 18 .1837
42 ASTRAL.4.11.1 400 3 1000 98 11 .1122
42 ASTRAL.4.11.1 400 3 200 98 17 .1735
42 ASTRAL.4.11.1 400 3 500 98 14 .1429
42 ASTRAL.4.11.1 400 3 50 98 14 .1429
42 ASTRAL.4.11.1 400 50 1000 98 13 .1327
42 ASTRAL.4.11.1 400 50 200 98 13 .1327
42 ASTRAL.4.11.1 400 50 500 98 12 .1224
42 ASTRAL.4.11.1 400 50 50 98 18 .1837
42 ASTRAL.4.11.1 400 5 1000 98 12 .1224
42 ASTRAL.4.11.1 400 5 200 98 11 .1122
42 ASTRAL.4.11.1 400 5 500 98 15 .1531
42 ASTRAL.4.11.1 400 5 50 98 13 .1327
42 ASTRAL.4.11.1 400 75 1000 98 13 .1327
42 ASTRAL.4.11.1 400 75 200 98 17 .1735
42 ASTRAL.4.11.1 400 75 500 98 14 .1429
42 ASTRAL.4.11.1 400 75 50 98 18 .1837
42 ASTRAL.4.11.1 400 7 1000 98 14 .1429
42 ASTRAL.4.11.1 400 7 200 98 15 .1531
42 ASTRAL.4.11.1 400 7 500 98 11 .1122
42 ASTRAL.4.11.1 400 7 50 98 16 .1633
42 ASTRAL.4.11.1 400 non 1000 98 17 .1735
42 ASTRAL.4.11.1 400 non 200 98 17 .1735
42 ASTRAL.4.11.1 400 non 500 98 15 .1531
42 ASTRAL.4.11.1 400 non 50 98 13 .1327
42 ASTRAL.4.11.1 800 0 1000 98 7 .0714
42 ASTRAL.4.11.1 800 0 200 98 11 .1122
42 ASTRAL.4.11.1 800 0 500 98 10 .102
42 ASTRAL.4.11.1 800 0 50 98 17 .1735
42 ASTRAL.4.11.1 800 10 1000 98 6 .0612
42 ASTRAL.4.11.1 800 10 200 98 10 .102
42 ASTRAL.4.11.1 800 10 500 98 9 .0918
42 ASTRAL.4.11.1 800 10 50 98 13 .1327
42 ASTRAL.4.11.1 800 20 1000 98 7 .0714
42 ASTRAL.4.11.1 800 20 200 98 11 .1122
42 ASTRAL.4.11.1 800 20 500 98 9 .0918
42 ASTRAL.4.11.1 800 20 50 98 10 .102
42 ASTRAL.4.11.1 800 33 1000 98 7 .0714
42 ASTRAL.4.11.1 800 33 200 98 10 .102
42 ASTRAL.4.11.1 800 33 500 98 7 .0714
42 ASTRAL.4.11.1 800 33 50 98 14 .1429
42 ASTRAL.4.11.1 800 3 1000 98 7 .0714
42 ASTRAL.4.11.1 800 3 200 98 11 .1122
42 ASTRAL.4.11.1 800 3 500 98 8 .0816
42 ASTRAL.4.11.1 800 3 50 98 15 .1531
42 ASTRAL.4.11.1 800 50 1000 98 7 .0714
42 ASTRAL.4.11.1 800 50 200 98 7 .0714
42 ASTRAL.4.11.1 800 50 500 98 7 .0714
42 ASTRAL.4.11.1 800 50 50 98 9 .0918
42 ASTRAL.4.11.1 800 5 1000 98 8 .0816
42 ASTRAL.4.11.1 800 5 200 98 11 .1122
42 ASTRAL.4.11.1 800 5 500 98 8 .0816
42 ASTRAL.4.11.1 800 5 50 98 16 .1633
42 ASTRAL.4.11.1 800 75 1000 98 8 .0816
42 ASTRAL.4.11.1 800 75 200 98 7 .0714
42 ASTRAL.4.11.1 800 75 500 98 8 .0816
42 ASTRAL.4.11.1 800 75 50 98 15 .1531
42 ASTRAL.4.11.1 800 7 1000 98 6 .0612
42 ASTRAL.4.11.1 800 7 200 98 12 .1224
42 ASTRAL.4.11.1 800 7 500 98 8 .0816
42 ASTRAL.4.11.1 800 7 50 98 15 .1531
42 ASTRAL.4.11.1 800 non 1000 98 7 .0714
42 ASTRAL.4.11.1 800 non 200 98 11 .1122
42 ASTRAL.4.11.1 800 non 500 98 9 .0918
42 ASTRAL.4.11.1 800 non 50 98 15 .1531
43 ASTRAL.4.11.1 1600 0 1000 98 3 .0306
43 ASTRAL.4.11.1 1600 0 200 98 7 .0714
43 ASTRAL.4.11.1 1600 0 500 98 2 .0204
43 ASTRAL.4.11.1 1600 0 50 98 13 .1327
43 ASTRAL.4.11.1 1600 10 1000 98 3 .0306
43 ASTRAL.4.11.1 1600 10 200 98 7 .0714
43 ASTRAL.4.11.1 1600 10 500 98 4 .0408
43 ASTRAL.4.11.1 1600 10 50 98 12 .1224
43 ASTRAL.4.11.1 1600 20 1000 98 4 .0408
43 ASTRAL.4.11.1 1600 20 200 98 6 .0612
43 ASTRAL.4.11.1 1600 20 500 98 3 .0306
43 ASTRAL.4.11.1 1600 20 50 98 12 .1224
43 ASTRAL.4.11.1 1600 33 1000 98 4 .0408
43 ASTRAL.4.11.1 1600 33 200 98 7 .0714
43 ASTRAL.4.11.1 1600 33 500 98 3 .0306
43 ASTRAL.4.11.1 1600 33 50 98 13 .1327
43 ASTRAL.4.11.1 1600 3 1000 98 3 .0306
43 ASTRAL.4.11.1 1600 3 200 98 6 .0612
43 ASTRAL.4.11.1 1600 3 500 98 3 .0306
43 ASTRAL.4.11.1 1600 3 50 98 10 .102
43 ASTRAL.4.11.1 1600 50 1000 98 2 .0204
43 ASTRAL.4.11.1 1600 50 200 98 7 .0714
43 ASTRAL.4.11.1 1600 50 500 98 4 .0408
43 ASTRAL.4.11.1 1600 50 50 98 13 .1327
43 ASTRAL.4.11.1 1600 5 1000 98 3 .0306
43 ASTRAL.4.11.1 1600 5 200 98 6 .0612
43 ASTRAL.4.11.1 1600 5 500 98 4 .0408
43 ASTRAL.4.11.1 1600 5 50 98 13 .1327
43 ASTRAL.4.11.1 1600 75 1000 98 3 .0306
43 ASTRAL.4.11.1 1600 75 200 98 9 .0918
43 ASTRAL.4.11.1 1600 75 500 98 5 .051
43 ASTRAL.4.11.1 1600 75 50 98 12 .1224
43 ASTRAL.4.11.1 1600 7 1000 98 3 .0306
43 ASTRAL.4.11.1 1600 7 200 98 6 .0612
43 ASTRAL.4.11.1 1600 7 500 98 4 .0408
43 ASTRAL.4.11.1 1600 7 50 98 13 .1327
43 ASTRAL.4.11.1 1600 non 1000 98 4 .0408
43 ASTRAL.4.11.1 1600 non 200 98 6 .0612
43 ASTRAL.4.11.1 1600 non 500 98 4 .0408
43 ASTRAL.4.11.1 1600 non 50 98 10 .102
43 ASTRAL.4.11.1 200 0 1000 98 9 .0918
43 ASTRAL.4.11.1 200 0 200 98 10 .102
43 ASTRAL.4.11.1 200 0 500 98 9 .0918
43 ASTRAL.4.11.1 200 0 50 98 17 .1735
43 ASTRAL.4.11.1 200 10 1000 98 10 .102
43 ASTRAL.4.11.1 200 10 200 98 11 .1122
43 ASTRAL.4.11.1 200 10 500 98 10 .102
43 ASTRAL.4.11.1 200 10 50 98 16 .1633
43 ASTRAL.4.11.1 200 20 1000 98 11 .1122
43 ASTRAL.4.11.1 200 20 200 98 14 .1429
43 ASTRAL.4.11.1 200 20 500 98 12 .1224
43 ASTRAL.4.11.1 200 20 50 98 17 .1735
43 ASTRAL.4.11.1 200 33 1000 98 13 .1327
43 ASTRAL.4.11.1 200 33 200 98 19 .1939
43 ASTRAL.4.11.1 200 33 500 98 14 .1429
43 ASTRAL.4.11.1 200 33 50 98 17 .1735
43 ASTRAL.4.11.1 200 3 1000 98 10 .102
43 ASTRAL.4.11.1 200 3 200 98 12 .1224
43 ASTRAL.4.11.1 200 3 500 98 10 .102
43 ASTRAL.4.11.1 200 3 50 98 16 .1633
43 ASTRAL.4.11.1 200 50 1000 98 15 .1531
43 ASTRAL.4.11.1 200 50 200 98 17 .1735
43 ASTRAL.4.11.1 200 50 500 98 16 .1633
43 ASTRAL.4.11.1 200 50 50 98 19 .1939
43 ASTRAL.4.11.1 200 5 1000 98 8 .0816
43 ASTRAL.4.11.1 200 5 200 98 12 .1224
43 ASTRAL.4.11.1 200 5 500 98 11 .1122
43 ASTRAL.4.11.1 200 5 50 98 15 .1531
43 ASTRAL.4.11.1 200 75 1000 98 17 .1735
43 ASTRAL.4.11.1 200 75 200 98 24 .2449
43 ASTRAL.4.11.1 200 75 500 98 20 .2041
43 ASTRAL.4.11.1 200 75 50 98 27 .2755
43 ASTRAL.4.11.1 200 7 1000 98 8 .0816
43 ASTRAL.4.11.1 200 7 200 98 11 .1122
43 ASTRAL.4.11.1 200 7 500 98 9 .0918
43 ASTRAL.4.11.1 200 7 50 98 15 .1531
43 ASTRAL.4.11.1 200 non 1000 98 8 .0816
43 ASTRAL.4.11.1 200 non 200 98 14 .1429
43 ASTRAL.4.11.1 200 non 500 98 10 .102
43 ASTRAL.4.11.1 200 non 50 98 19 .1939
43 ASTRAL.4.11.1 400 0 1000 98 6 .0612
43 ASTRAL.4.11.1 400 0 200 98 8 .0816
43 ASTRAL.4.11.1 400 0 500 98 7 .0714
43 ASTRAL.4.11.1 400 0 50 98 14 .1429
43 ASTRAL.4.11.1 400 10 1000 98 6 .0612
43 ASTRAL.4.11.1 400 10 200 98 11 .1122
43 ASTRAL.4.11.1 400 10 500 98 9 .0918
43 ASTRAL.4.11.1 400 10 50 98 12 .1224
43 ASTRAL.4.11.1 400 20 1000 98 8 .0816
43 ASTRAL.4.11.1 400 20 200 98 11 .1122
43 ASTRAL.4.11.1 400 20 500 98 11 .1122
43 ASTRAL.4.11.1 400 20 50 98 14 .1429
43 ASTRAL.4.11.1 400 33 1000 98 10 .102
43 ASTRAL.4.11.1 400 33 200 98 12 .1224
43 ASTRAL.4.11.1 400 33 500 98 12 .1224
43 ASTRAL.4.11.1 400 33 50 98 16 .1633
43 ASTRAL.4.11.1 400 3 1000 98 6 .0612
43 ASTRAL.4.11.1 400 3 200 98 9 .0918
43 ASTRAL.4.11.1 400 3 500 98 7 .0714
43 ASTRAL.4.11.1 400 3 50 98 15 .1531
43 ASTRAL.4.11.1 400 50 1000 98 12 .1224
43 ASTRAL.4.11.1 400 50 200 98 15 .1531
43 ASTRAL.4.11.1 400 50 500 98 13 .1327
43 ASTRAL.4.11.1 400 50 50 98 17 .1735
43 ASTRAL.4.11.1 400 5 1000 98 6 .0612
43 ASTRAL.4.11.1 400 5 200 98 11 .1122
43 ASTRAL.4.11.1 400 5 500 98 7 .0714
43 ASTRAL.4.11.1 400 5 50 98 14 .1429
43 ASTRAL.4.11.1 400 75 1000 98 14 .1429
43 ASTRAL.4.11.1 400 75 200 98 15 .1531
43 ASTRAL.4.11.1 400 75 500 98 15 .1531
43 ASTRAL.4.11.1 400 75 50 98 19 .1939
43 ASTRAL.4.11.1 400 7 1000 98 9 .0918
43 ASTRAL.4.11.1 400 7 200 98 11 .1122
43 ASTRAL.4.11.1 400 7 500 98 9 .0918
43 ASTRAL.4.11.1 400 7 50 98 14 .1429
43 ASTRAL.4.11.1 400 non 1000 98 7 .0714
43 ASTRAL.4.11.1 400 non 200 98 10 .102
43 ASTRAL.4.11.1 400 non 500 98 7 .0714
43 ASTRAL.4.11.1 400 non 50 98 16 .1633
43 ASTRAL.4.11.1 800 0 1000 98 5 .051
43 ASTRAL.4.11.1 800 0 200 98 6 .0612
43 ASTRAL.4.11.1 800 0 500 98 6 .0612
43 ASTRAL.4.11.1 800 0 50 98 13 .1327
43 ASTRAL.4.11.1 800 10 1000 98 6 .0612
43 ASTRAL.4.11.1 800 10 200 98 6 .0612
43 ASTRAL.4.11.1 800 10 500 98 5 .051
43 ASTRAL.4.11.1 800 10 50 98 9 .0918
43 ASTRAL.4.11.1 800 20 1000 98 6 .0612
43 ASTRAL.4.11.1 800 20 200 98 8 .0816
43 ASTRAL.4.11.1 800 20 500 98 5 .051
43 ASTRAL.4.11.1 800 20 50 98 10 .102
43 ASTRAL.4.11.1 800 33 1000 98 5 .051
43 ASTRAL.4.11.1 800 33 200 98 8 .0816
43 ASTRAL.4.11.1 800 33 500 98 4 .0408
43 ASTRAL.4.11.1 800 33 50 98 13 .1327
43 ASTRAL.4.11.1 800 3 1000 98 6 .0612
43 ASTRAL.4.11.1 800 3 200 98 6 .0612
43 ASTRAL.4.11.1 800 3 500 98 7 .0714
43 ASTRAL.4.11.1 800 3 50 98 13 .1327
43 ASTRAL.4.11.1 800 50 1000 98 5 .051
43 ASTRAL.4.11.1 800 50 200 98 9 .0918
43 ASTRAL.4.11.1 800 50 500 98 9 .0918
43 ASTRAL.4.11.1 800 50 50 98 14 .1429
43 ASTRAL.4.11.1 800 5 1000 98 6 .0612
43 ASTRAL.4.11.1 800 5 200 98 6 .0612
43 ASTRAL.4.11.1 800 5 500 98 6 .0612
43 ASTRAL.4.11.1 800 5 50 98 14 .1429
43 ASTRAL.4.11.1 800 75 1000 98 10 .102
43 ASTRAL.4.11.1 800 75 200 98 13 .1327
43 ASTRAL.4.11.1 800 75 500 98 12 .1224
43 ASTRAL.4.11.1 800 75 50 98 15 .1531
43 ASTRAL.4.11.1 800 7 1000 98 5 .051
43 ASTRAL.4.11.1 800 7 200 98 5 .051
43 ASTRAL.4.11.1 800 7 500 98 5 .051
43 ASTRAL.4.11.1 800 7 50 98 14 .1429
43 ASTRAL.4.11.1 800 non 1000 98 5 .051
43 ASTRAL.4.11.1 800 non 200 98 5 .051
43 ASTRAL.4.11.1 800 non 500 98 5 .051
43 ASTRAL.4.11.1 800 non 50 98 14 .1429
44 ASTRAL.4.11.1 1600 0 1000 98 2 .0204
44 ASTRAL.4.11.1 1600 0 200 98 4 .0408
44 ASTRAL.4.11.1 1600 0 500 98 3 .0306
44 ASTRAL.4.11.1 1600 0 50 98 5 .051
44 ASTRAL.4.11.1 1600 10 1000 98 1 .0102
44 ASTRAL.4.11.1 1600 10 200 98 4 .0408
44 ASTRAL.4.11.1 1600 10 500 98 3 .0306
44 ASTRAL.4.11.1 1600 10 50 98 4 .0408
44 ASTRAL.4.11.1 1600 20 1000 98 1 .0102
44 ASTRAL.4.11.1 1600 20 200 98 4 .0408
44 ASTRAL.4.11.1 1600 20 500 98 3 .0306
44 ASTRAL.4.11.1 1600 20 50 98 7 .0714
44 ASTRAL.4.11.1 1600 33 1000 98 1 .0102
44 ASTRAL.4.11.1 1600 33 200 98 5 .051
44 ASTRAL.4.11.1 1600 33 500 98 3 .0306
44 ASTRAL.4.11.1 1600 33 50 98 7 .0714
44 ASTRAL.4.11.1 1600 3 1000 98 1 .0102
44 ASTRAL.4.11.1 1600 3 200 98 4 .0408
44 ASTRAL.4.11.1 1600 3 500 98 3 .0306
44 ASTRAL.4.11.1 1600 3 50 98 5 .051
44 ASTRAL.4.11.1 1600 50 1000 98 2 .0204
